feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene Symbol
51805	-0.110134391058036	7.62562206465217	-1.49984359596164	0.140455854635887	0.230540805071021	-5.64999785368661	COQ3
51806	0.0178373195223211	4.39526066917391	0.413798619012081	0.680935664375846	0.763521410563314	-6.6706367220137	CALML5
51807	-0.0361081044241071	5.29020717980435	-0.80881734332025	0.422764564804907	0.536620112439154	-6.42938481841739	TUBA8
51809	0.476486234125001	6.3138751266087	2.43464345715765	0.0188257227556882	0.0507021480755527	-3.9480318579595	GALNT7
51816	0.392638763325892	9.46732723141304	1.47408715512609	0.147237703188806	0.23903024618099	-5.68682054491253	CECR1
5184	-0.483088274383929	10.2409841013043	-2.73198055376283	0.00888676537908933	0.0287266712472908	-3.27293475126301	PEPD
5187	-0.609947288459821	8.66141309073913	-3.53617184819775	0.00093587259989085	0.00512599072472092	-1.18806322895501	PER1
5188	-0.0407090456026786	7.221141707	-0.521870787383799	0.604252650544877	0.701675118821566	-6.61991416114143	PET112L
5189	0.0281506305044648	6.29083269652174	0.42122492491198	0.675543483827541	0.75979328236114	-6.66752295402842	PEX1
5190	-0.113212066620536	5.95295498145652	-0.620322887311046	0.538092248127223	0.644703014291687	-6.56363873239484	PEX6
5191	-0.343644454276785	7.43536240354348	-2.97953856354824	0.00458960499735474	0.0175138860749311	-2.66869722802763	PEX7
5192	-0.0506499165178577	6.8940756576087	-0.664084730146006	0.509935813183494	0.618580379462097	-6.53556140685409	PEX10
5193	0.137733521375	8.31360964506522	1.36753242198704	0.1780725253888	0.277781085585907	-5.83295983424378	PEX12
5194	-0.138914077897322	6.02984423565217	-1.32030226919959	0.193235919091339	0.296308214537305	-5.89450792919537	PEX13
5195	-0.106381558991071	6.27876953265217	-1.9465325222372	0.0576843011683707	0.118805954529651	-4.92219246280434	PEX14
5196	0.40870144203125	6.54958136463044	1.6388531656666	0.108034791769984	0.189588922586719	-5.44137110073792	PF4
5197	-0.0433363502187499	3.99123784176087	-1.43526999546212	0.157943770400302	0.252794101180949	-5.74121845513193	PF4V1
5198	0.139465763428572	6.83984714008696	1.86838365331973	0.0680552733874272	0.134235622877005	-5.06134871417712	PFAS
5199	0.876069092705357	6.96997793419565	4.95507785493936	1.01238343706824e-05	0.000153749343195162	3.13671670113852	CFP
52	-0.115570720214285	8.48328904145652	-1.57249591229943	0.122657441910943	0.208472353928927	-5.54302902558206	ACP1
5201	0.386628130017856	9.7488053805	3.80467418253551	0.000415661457872835	0.00275458733625039	-0.42193381976041	PFDN1
5202	0.245877774651785	10.1229072462391	3.64667626157198	0.000672248755937505	0.00398708483058003	-0.876442135750585	PFDN2
5203	0.0686864519821427	6.97979533978261	0.98630032382248	0.329121461426443	0.443996516154919	-6.27160785904475	PFDN4
5204	-0.369391101763393	10.6900655798913	-1.28507558190348	0.20516905025298	0.310685299816549	-5.93910834277074	PFDN5
5207	-0.200384916486607	5.88239267386956	-3.34758970952338	0.00162797338089997	0.0079501680168351	-1.7070677826	PFKFB1
5208	-0.258109232919643	5.80223065986956	-4.75882960372801	1.94895210745852e-05	0.000258456405165502	2.50487593648807	PFKFB2
5209	0.164487191415178	7.70089839971739	1.19826345400656	0.236923358286808	0.346258033130103	-6.04421440668659	PFKFB3
521	0.113331723848214	9.94374317728261	0.74504359819491	0.46001762374154	0.572344124225824	-6.47868011006763	ATP5I
5210	-0.0163008755401787	5.34974114006522	-0.32866069318024	0.743896804416547	0.813787245431763	-6.70240106260201	PFKFB4
5211	-0.504187036165178	8.48530481680435	-4.04596727956773	0.000196283340929689	0.00152808804187851	0.290882374096336	PFKL
5213	-0.248580148424107	10.4094393065	-3.20654432225301	0.00243932532712207	0.0108466562050367	-2.0839796567983	PFKM
5214	0.0478727682499998	8.96926189830435	0.241266202755931	0.810416040317631	0.865614433259965	-6.72746123734419	PFKP
5216	-0.769186237040178	8.28353916263043	-1.69066634867747	0.097635226497686	0.176001134806804	-5.35940198320439	PFN1
5217	-0.220697067276786	11.699251116087	-3.79811486603199	0.000424114256845761	0.00278495068510533	-0.441003728094694	PFN2
5218	-0.230763282428571	6.78479824784783	-3.46345636471833	0.00116053458840238	0.00610893217912642	-1.39015148461353	PFTK1
522	0.048407672946428	10.8247412843478	0.904038986300837	0.370663198413046	0.485570814135293	-6.34847940366264	ATP5J
5224	-0.0954049373839288	5.27503289197826	-1.55686462679086	0.126324863368489	0.213194255169943	-5.56642810860338	PGAM2
5225	-0.0779398841383926	5.53946439302174	-1.44129669376661	0.156242700403407	0.250605040732389	-5.73285952321457	PGC
5226	-0.0229569811339279	9.64645480923913	-0.268385147653506	0.789597253591689	0.849564718627965	-6.72050462383615	PGD
5228	0.202429348941964	6.33437683036956	0.996213539599417	0.324333981449736	0.438718975357336	-6.26191073443601	PGF
5229	0.166331904660714	5.05264498728261	1.75438615447603	0.0859930775225897	0.160087406971322	-5.25551998199909	PGGT1B
523	0.0132517413973213	7.03931604828261	0.161123327664854	0.872698553252756	0.911261237826561	-6.74370110905233	ATP6V1A
5230	0.0425811714732146	11.2209798902174	0.817488673437552	0.417843859976567	0.531889718255704	-6.42237821614008	PGK1
5232	-0.0554907267053576	4.77185679647826	-1.52493245179455	0.134090653715198	0.222799058279652	-5.61357447744257	PGK2
5236	-0.566776180571429	9.79554564843478	-3.94581515029234	0.000268601765039726	0.00195210998785367	-0.0075858252499259	PGM1
5238	0.318662915040178	5.90496881702174	2.3439597064543	0.0234343712582561	0.0599848090007033	-4.14211777687669	PGM3
5239	-0.111238222830357	5.8833993646087	-1.80632715822729	0.0773813791496926	0.147666702905363	-5.16836144732895	PGM5
5241	-0.0454050011116066	4.44468367591304	-0.998217872560668	0.32337172979774	0.43766345966099	-6.25993880721234	PGR
5243	-0.510449672875	6.4626295353913	-1.85167789020399	0.0704669356128469	0.137895878522112	-5.09046290138329	ABCB1
5244	0.165031094120536	4.78887435017391	1.59265239953726	0.118055646168987	0.202657770117091	-5.51254672057196	ABCB4
5245	-0.1563380625	10.2734223319565	-1.98305951299472	0.0533217205942295	0.111520371293235	-4.85549513290502	PHB
525	-0.335021273924107	5.49115911913043	-3.64597881581397	0.000673663598071426	0.0039915397820705	-0.878425506241514	ATP6V1B1
5250	-0.0622284171428567	12.5399494934783	-1.13279221702021	0.263144365606323	0.373904362612269	-6.11891334616427	SLC25A3
5251	-0.0751212410625	5.46325563684783	-1.81755645990361	0.0756181586334587	0.145130877938925	-5.14922840477229	PHEX
5252	-0.167145050821429	9.0243496996087	-2.38825258743152	0.0210699522928257	0.0552494846693062	-4.04803495510656	PHF1
5253	0.267763702633929	7.77833263526087	2.94679558147535	0.0050175997782967	0.018771909839301	-2.7506832372787	PHF2
5255	-0.22154744465625	6.091408751	-2.52619503700724	0.0150192314269463	0.0427678303985108	-3.7463653009953	PHKA1
5256	-0.119445608602678	7.45244680728261	-1.45952280472228	0.151185534028938	0.243957553434406	-5.70738584545502	PHKA2
5257	-0.0964963589285721	8.62982333756522	-1.00121892486489	0.321934563395414	0.436229785035229	-6.25697918316292	PHKB
526	0.506697419486608	9.95113736723913	3.60980964631361	0.000751082955368171	0.00434328162844633	-0.980996708865824	ATP6V1B2
5260	-0.0888515489419644	6.1046734906087	-1.43038632314673	0.159332812217367	0.254576921539651	-5.74796855790359	PHKG1
5261	-0.39577287990625	7.25451628621739	-2.66407709251252	0.0105937671216712	0.0327562547402213	-3.43215644414428	PHKG2
5264	-0.417887939540178	9.58165927597826	-2.62025142803338	0.0118502495905386	0.0356693698886383	-3.53336619749845	PHYH
5265	-0.788673443312499	8.93776186315217	-2.70579197347116	0.00951261011982777	0.0302132755535485	-3.33468561592815	SERPINA1
5266	0.0010966585535713	5.08449927397826	0.0159247923262806	0.987362941756164	0.991815722686082	-6.75665500212028	PI3
5267	-0.333657295299107	5.74968587082609	-4.64145519141164	2.87375285795215e-05	0.000351632750513209	2.13097712216442	SERPINA4
5268	-0.242572138147321	4.57244168919565	-5.44023545418546	1.95594678995058e-06	4.26971469864348e-05	4.72801335977722	SERPINB5
5269	-0.4620645685625	10.2315359233913	-1.48587888523017	0.144101421173409	0.234831502362407	-5.67003433666871	SERPINB6
527	-0.490142204946428	10.7612709031739	-4.20274153667404	0.000119414899541771	0.00104688222426269	0.76499845332924	ATP6V0C
5270	0.515834985933035	7.80068311113043	1.65809820512579	0.104070919049965	0.184555202459779	-5.41118897148585	SERPINE2
5271	0.349777909803571	6.33270509441304	3.35730704283623	0.00158274885180687	0.00776715756406897	-1.68073617136186	SERPINB8
5272	-0.156055295325894	7.87957750091304	-1.66934820301571	0.101809558155905	0.181671919268219	-5.39340092459565	SERPINB9
5273	-0.0268017887767858	4.93348514708696	-0.672931951510546	0.504341719396863	0.613898202752668	-6.52965694984323	SERPINB10
5274	0.163016665227679	9.53409575897826	1.13819722981821	0.260904259101811	0.371379458991311	-6.11289645042297	SERPINI1
5275	-0.0346011691428571	4.4572606151087	-1.25188323186792	0.21691143896361	0.324060463029972	-5.98010581147213	SERPINB13
5276	-0.111608121370536	4.84972068995652	-2.7059354178662	0.00950907426125791	0.0302100225077681	-3.33434855208719	SERPINI2
5277	0.0251664729598217	4.45056117019565	0.346668962345956	0.73041355656083	0.803847122549919	-6.69628637557843	PIGA
5279	0.330573917133928	9.96871337802174	4.3132379814001	8.37869314134217e-05	0.000800226959173017	1.10388586784533	PIGC
528	0.127619426290179	7.21204279326087	2.88233971783721	0.00597103625285595	0.0213114611422407	-2.91026899947199	ATP6V1C1
5281	0.0939098600937498	8.53336506582609	0.775901399030465	0.441759855211528	0.554701695217064	-6.45531999590404	PIGF
5283	-0.148373949642858	7.13539814602174	-1.90671084470587	0.062786037090989	0.126638279257422	-4.99370814871503	PIGH
5284	-0.134041472602679	6.08583527776087	-1.84195088892903	0.0719042039823527	0.139877691331027	-5.10731117609683	PIGR
5287	0.527409821107142	8.56978816773913	4.36722838947072	7.03863825188336e-05	0.000697370188580338	1.27080567735054	PIK3C2B
5288	-0.203604250419643	4.80012063543478	-3.12388314617944	0.00307911356966506	0.012985811585422	-2.30012111965587	PIK3C2G
5289	0.0387538909776782	8.78640438593478	0.468534460170997	0.641604911087963	0.73160172067923	-6.64639745541455	PIK3C3
529	-0.211787646473214	12.0747602126087	-4.56478839675706	3.69784446080378e-05	0.000426849070773012	1.88852540566513	ATP6V1E1
5290	0.119139882883929	5.97582978945652	1.16566990089321	0.249728800709701	0.35983560371774	-6.08189592682974	PIK3CA
5291	-0.114307107138393	4.61095088828261	-3.02035074724376	0.0041038995137834	0.0161207391743262	-2.56565579475052	PIK3CB
5292	-0.247204354357143	6.69876334484783	-1.33553357247838	0.188242310306514	0.290204884435626	-5.87487760617498	PIM1
5293	0.203839148410715	6.51190956343478	2.16888456838875	0.0352722420487884	0.0817288629094253	-4.50026960768236	PIK3CD
5294	-0.00821166603571426	4.33547942445652	-0.243246397394479	0.80889097893995	0.864420731086771	-6.72697826083009	PIK3CG
5295	0.0636431007723212	7.64614726197826	0.640584226410402	0.524956514487685	0.633508272926444	-6.55087278126878	PIK3R1
5296	-0.118222648933036	5.46702127747826	-2.48639535989966	0.0165787091521545	0.046011805011045	-3.83473064265134	PIK3R2
5297	-0.0793692044374997	8.5906133793913	-0.724859429168575	0.472192446564096	0.583119093045103	-6.49345949638783	PI4KA
